"country","sex","age_init","discount_rate_annual","perc_start_bipolar_depression","perc_start_bipolar_manic","perc_suicide_depression","perc_suicide_anxiety","perc_suicide_bipolar","RR_suicide_depression","RR_suicide_bipolar","RR_suicide_anxiety","n_bipolar_episodes_annual_depression","n_bipolar_episodes_annual_manic","duration_bipolar_depression","duration_bipolar_manic","duration_depression","n_dep_episodes_lifetime","Pr_remission_anxiety","Pr_anx_ever_anx","Pr_dep_also_anx","Pr_develop_anxdep_same_time","Pr_anx_also_dep","daly_w_bip_eut","daly_w_bip_dep","daly_w_bip_man","daly_pr_dep_mod","daly_pr_dep_sev","daly_w_dep_mild","daly_w_dep_mod","daly_w_dep_sev","daly_pr_anx_mod","daly_pr_anx_sev","daly_w_anx_mild","daly_w_anx_mod","daly_w_anx_sev","OR_suicide_prevention_3mo","OR_suicide_prevention_12mo","Pr_receive_suicide_prevention","RR_suicide_after_self_harm_ages_10_to_17","RR_suicide_after_self_harm_ages_18_to_24","RR_suicide_follow_up_self_harm","Pr_hospitalized_self_harm","Pr_hospitalized_receive_prevention_self_harm","RR_anxiety_prevention_immediate","Pr_receive_anxiety_prevention","RR_depression_prevention_immediate","RR_depression_prevention_3mo","RR_depression_prevention_9mo","RR_depression_indicated_prevention_immediate","RR_depression_indicated_prevention_6mo","RR_anxdep_prevention_immediate","RR_anxdep_prevention_3mo","RR_anxdep_prevention_9mo","HR_bipolar_depression_treatment","Pr_receive_bipolar_treatment","Pr_receive_anxiety_treatment_any","Pr_receive_anxiety_treatment_internet","Pr_receive_anxiety_treatment_individual","Pr_receive_anxiety_treatment_group","OR_remission_anxiety_treatment_group","OR_remission_anxiety_treatment_individual","OR_remission_anxiety_treatment_internet","Pr_receive_depression_severe_treatment","OR_remission_depression_severe_treatment","Pr_receive_depression_mild_treatment_any","Pr_receive_depression_mild_treatment_internet","Pr_receive_depression_mild_treatment_individual","Pr_receive_depression_mild_treatment_group","RR_remission_depression_mild_treatment","RR_relapse_depression_treatment","val_of_health_mod","Pr_reduce_edu_adv_bipolar","Pr_reduce_emp_bipolar","Pr_reduce_productivity_bipolar","OR_not_finish_inter_depression","OR_not_finish_inter_anxiety","Pr_not_finish_inter_anxdep","Pr_miss_work_depression","presenteeism_to_absenteeism_ratio_depression","Pr_miss_work_anxiety","presenteeism_to_absenteeism_ratio_anxiety","Pr_reduce_productivity_anxdep"
"'Ethiopia'","'Male'",19.3752303197281,0.0260098302844772,0.187402830777782,0.265335016410723,0.52699119052521,0.0736194283643972,0.0911294542492854,13.1016510975899,3.70444763209853,3.21585669639958,0.994839077160387,0.970271013494106,5.50626484930249,3.67135170720161,7.39459748588796,6.41546158529228,0.00914898940816397,0.0164433101436664,0.434934539327115,0.190264115151234,0.723684775409392,0.0407284788767665,0.309251190544827,0.604640124031753,0.19642185393775,0.184542848397823,0.161126302710505,0.328104093756655,0.673680356379754,0.243860032392684,0.146296556206982,0.0264046512114127,0.1220738001078,0.448499893446118,1,1,0,35.812494551247,15.7817027387002,0.517183124055312,0.410475393456662,0.158044668354212,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.930833093536909,0.370725761708514,0.128093665376484,0.234858700935729,5.74247068563466,1.62406942594764,0.0682748985904491,0.0722812070840738,7.5152133624313,0.0482270149735092,0.192356258167478,0.640918270927617
"'Iraq'","'Female'",16.4623573380755,0.0328736671607133,0.163886839244219,0.182162409453915,0.513922038873269,0.0847098636287069,0.0549935122417167,14.3894739018194,4.56108813494535,2.49039568208882,0.94060949888997,0.958155980653356,4.45573090601881,4.14020415124265,7.89290663746418,7.6532557899886,0.00448256890498817,0.0381750686271513,0.32123623787835,0.183565269539663,0.721817950327744,0.0262722603153669,0.328130896572936,0.446910187185607,0.185252766679503,0.0988124036743547,0.132444940493639,0.338760426876585,0.699933978411468,0.264367491707865,0.173612249812354,0.0351281233894454,0.163598714139434,0.60511045757148,1,1,0,36.240852635016,16.4185567358853,0.0906601909483601,0.378326828343599,0.168021525593609,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.948478173284351,0.356772673725751,0.13024129884655,0.734716652729549,4.06527879257947,1.42582242619926,0.289169687212083,0.0662685427373975,8.60649903563453,0.0700516552718634,0.514609956546997,0.451194533028451
"'France'","'Female'",12.5869321264327,0.0281164359023143,0.246405306177319,0.168334076052719,0.424331761124093,0.0971441262135587,0.0665652321243554,15.9755646352976,6.74558017361059,2.29856367153026,0.972587688044654,0.951569962021839,3.07570750227872,1.58605638157371,8.04623935635563,7.21873382439991,0.00938029717287008,0.0314287649432372,0.55725339580479,0.224269140414283,0.675967168226197,0.029309382327126,0.322087749514592,0.39988742299955,0.216879231250391,0.122558236999883,0.148049138448247,0.428913935254045,0.554608645343901,0.275828858354674,0.178822534327703,0.043804626832311,0.124969464874662,0.535797192644713,1,1,0,60.4143713160585,23.8638040049982,0.0938947272078473,0.437381468632632,0.345144947219892,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.95293106332224,0.300971517240501,0.0512877144741186,0.610654451162554,4.65626276753471,1.49217043118654,0.486149216739265,0.0146449583727993,10.5455330501979,0.035282889218606,0.258258002821744,0.615046473142203
"'Egypt'","'Male'",15.1072979118908,0.0283174441027758,0.204664525506621,0.220726012020411,0.383855717446634,0.0379094701936356,0.0401953114962969,27.4847448866327,5.18373304401903,4.22392399256952,0.934656599194944,0.875228973463136,4.89121840385375,4.92142198052516,8.06577238859877,6.20944717779346,0.0041631441359491,0.0132147809000238,0.408664752867859,0.173890219137343,0.53800013408442,0.0451581118940949,0.301285256030744,0.442369726643341,0.219738873515404,0.0935772159337051,0.160504279006617,0.430167006799037,0.64746603310302,0.275058407889346,0.161351580040673,0.0284209014446352,0.132932918353984,0.499747306539242,1,1,0,45.9656814175734,20.3890833790071,0.140766931083107,0.393865881786556,0.256928231936593,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.92434905449464,0.298577325027308,0.100091122781256,0.421630783474538,3.28134705265122,1.22294090963811,0.0110136830514166,0.0575213755369856,7.28222398404547,0.154545805539141,0.684980845173008,0.460108446811329
"'Germany'","'Male'",13.5227634356357,0.0199398815429576,0.226404380926937,0.213637257452756,0.406968895998875,0.0546801563633382,0.0290377347285881,25.524830260601,8.28764779865108,3.69164549366916,0.922350332833698,0.892508237306664,5.05659087894637,5.19376201484567,7.79986163559386,7.30682699871126,0.00184238978269753,0.0268308164690452,0.546439064220409,0.174546268188755,0.551806453875394,0.0355666485094546,0.33096212478133,0.428873302007879,0.220717482690174,0.120924340938955,0.118417771984899,0.336667013424778,0.711730987768405,0.259227724137436,0.175277999946003,0.027170736889534,0.154975492565757,0.633260097291621,1,1,0,33.4984096936253,16.5423925479097,0.0418126444156175,0.393187912187235,0.358338518295653,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.832541744109514,0.359838328420539,0.0599292600879143,0.760444114820566,1.97168763689924,1.72285555228985,0.0076285393087143,0.0323650582536818,6.57554523281666,0.00575407568469252,0.10234577927135,0.280435135745685
"'Argentina'","'Female'",14.4674950235989,0.0208141887949875,0.267641518021841,0.248514681920866,0.441803759465794,0.0873099654619347,0.0489108480202036,12.2050510888563,4.05180532719009,2.06867504063781,1.06513434527311,0.914405455121053,5.44282449951899,4.83032974699604,7.6337615437506,7.59206217077311,0.000353827960411145,0.0159957138575151,0.530524060705792,0.145393268176491,0.639232206594659,0.0233668434844451,0.391185716522385,0.408867047057287,0.193422537723164,0.127734908655901,0.155865443987465,0.381449572116758,0.56947505111322,0.280636519170727,0.197120203621943,0.0394094253657308,0.127036701023341,0.556752017832433,1,1,0,33.24912157027,15.0179043083784,0.184775338334341,0.442420662002824,0.138141612027593,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.941400871527319,0.283372456907252,0.0994557691203955,0.41489771457389,5.197748884486,1.49681878213592,0.589191761904462,0.0771827812085313,6.60887851481315,0.167753330728107,1.45801674381289,0.504389406683502
"'Russian Federation'","'Male'",10.3680381984217,0.0263176359489929,0.301329320926916,0.26314673286327,0.45433335937053,0.04637263187664,0.0882188054911787,22.9609118261379,7.10315533233537,2.25275036739362,1.03962202860609,0.953717145715673,4.00842948083804,3.44124335377812,7.96806807413918,7.56489619478291,0.00197696938398221,0.0186342772514837,0.440488115432857,0.188788538151682,0.642773864799966,0.0259130884093697,0.419380566293872,0.500205938434975,0.206637985854615,0.137109210123349,0.150057781298996,0.493963213593246,0.683374996965485,0.270233403844047,0.17557032134344,0.0375736133275111,0.135996699526292,0.458999405771181,1,1,0,45.3353518960871,16.6833565553722,0.0586133703971883,0.376298258744649,0.217728139529466,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.969895714464304,0.392577073886512,0.111640593667991,0.545486374597531,1.47242310708137,1.56654014726638,0.3358087381298,0.0683172101829466,5.93833589127404,0.142052496117915,0.245470820186411,0.360301459486786
"'United States of America'","'Male'",13.6748004918685,0.0405857844996419,0.223887207500888,0.258184546792746,0.456740585321574,0.0763459561383973,0.0554878360003355,32.5137134959432,7.01616844719978,2.33001312665705,1.03542471216637,0.858966996344999,5.41060424765961,2.49848264895784,7.41172568013401,7.16418420109485,0.010231941926661,0.0101131160650136,0.418271191463434,0.200123742870628,0.328149244347335,0.026633910287944,0.359844813588178,0.444759514435583,0.217932794785644,0.0897409899896981,0.166222832305889,0.473237066818232,0.730632463044602,0.250305357247236,0.196508336221351,0.0237732146061997,0.124119652245153,0.637806698895018,1,1,0,35.5634833769894,15.2148157962324,0.109586914312562,0.399019189346774,0.230801557043985,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.946258518192654,0.414369510438221,0.0364927994529261,0.328561308165081,5.29494459363308,1.60683965350869,0.129675350157465,0.022398703640898,4.78776105524808,0.0164635045272852,1.76992126277247,0.244101589706329
"'United Kingdom'","'Male'",10.5909755205968,0.0435972016747154,0.197573731107509,0.147204472807164,0.367831990099638,0.0665940267448205,0.068358439773506,28.4146474938649,8.52553651957847,2.65077728956088,0.904743094905507,0.971845599525691,5.22622463409887,1.76469759757157,7.46129972946744,7.32750695119089,0.00864312360535613,0.0233388274281952,0.423530083995845,0.2129375382269,0.605311639676243,0.0354319738469478,0.423892168062453,0.508167281072355,0.218998438146944,0.178474145004601,0.156709496715354,0.324420208650538,0.738740637730201,0.241896306502081,0.182214342166258,0.0257116655942592,0.112554881689079,0.553225429118521,1,1,0,33.8918139550369,22.6306233506608,0.0842255885571607,0.415994596376745,0.228971122746646,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.791562255457272,0.320440474061073,0.0610235763690095,0.77739264536649,3.00806690710779,1.55814274155354,0.0477346155276815,0.0424534428049232,6.39131929760946,0.0199413907695084,0.438437441910039,0.639617574096566
"'Uganda'","'Male'",11.6669220530428,0.0116629437523934,0.24441734221952,0.239917234212997,0.413174206524176,0.0715555930057171,0.0326688373742396,16.3584351086177,4.64340019712419,2.31187598685534,0.954148208893225,0.850904484142712,3.89968065283527,3.57670348568261,8.16767384576194,5.54522818396008,0.00563135976065021,0.0252822711749231,0.586539789301616,0.176656888438969,0.521589573002993,0.0319919220345582,0.410256895491042,0.521705139877725,0.190773701932307,0.161931276310786,0.131468374670682,0.384237898799495,0.619129081751176,0.284873109149984,0.172110252335854,0.0263031077326747,0.14816832747791,0.520085508913973,1,1,0,57.303664098007,21.4288994401254,0.259968529598052,0.408583787017964,0.30812633172259,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.981824108647151,0.472781409392668,0.129347374225311,0.242048882520758,3.66716366897567,1.34303399678632,0.118504484931797,0.0453176007125017,6.89026352029394,0.0620906832155861,0.686352894107295,0.331977517313237
"'Philippines'","'Male'",15.4834015582688,0.0203750419818278,0.303767210660759,0.216879133103876,0.391668539091551,0.104106312799963,0.0483130240859675,20.1405180791737,4.33562988473933,3.70623504277691,0.864714538539043,1.01569939609534,3.36276658875626,4.2544579840242,7.50496528191558,7.71316322105841,0.00725962516890665,0.0196635498914857,0.527603428470023,0.183739223982586,0.589422890714834,0.0252967048462604,0.342069501815725,0.490219001091446,0.206290693428146,0.095310141613822,0.134733022414475,0.451436957303875,0.681589456512784,0.265735506846539,0.166471801283652,0.0275614450327277,0.132585846911869,0.412642072028056,1,1,0,39.1508895984054,24.0424320377469,0.171054162161037,0.403957411328584,0.280887072576554,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.74045714374784,0.216872642499817,0.0872111706497488,0.290308934126515,2.2024486187222,1.63293829441408,0.248299785793188,0.0508273649932247,4.03994647526638,0.0868162655593801,1.03064491484469,0.608839736388576
"'United Kingdom'","'Female'",13.0219823201187,0.0387459541951476,0.343843283929951,0.181102349835543,0.411331604359824,0.0882166939545174,0.0660558477618989,27.9799331337153,3.46825238245093,2.57481469536775,0.944297504291664,1.00883371937253,5.17437376919657,2.01016736713812,7.96152687994401,6.71565025902331,0.0137807093530366,0.0201236039055121,0.461370894959256,0.159196999242148,0.627810746527365,0.0400755859657909,0.472273657752423,0.528900683664,0.175428185929352,0.143602750521155,0.186218316437882,0.339518566127964,0.656657106633884,0.259664588775334,0.163092858643677,0.0412544755248202,0.130967314899224,0.482362829349963,1,1,0,54.8265826716111,19.189712118921,0.0202532146347858,0.431705958536887,0.270031102124759,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.772647126169271,0.20872767980589,0.0264829168598089,0.163484481896739,3.49990324778272,1.05564309076144,0.21410193486902,0.0283015988981933,2.56307389818493,0.0438251953651028,0.23985614914301,0.259151718003484
"'India'","'Female'",16.5611185904592,0.0274498367987617,0.322750938038583,0.198824895344969,0.415223510673414,0.067494547496572,0.0339170139496973,18.257855123346,5.99457510215498,2.21531695096237,0.96568130271086,0.912757872540857,4.65331974951669,3.19488501101618,7.72364748483182,7.67745888098337,0.0066053547161609,0.028051718159286,0.364302006619196,0.205619085754714,0.432070357310211,0.023839710980063,0.367994887888729,0.38527994472193,0.196548627967132,0.175808167694398,0.119266808478415,0.332679111915471,0.6605356557531,0.279442513579217,0.150463636987902,0.0331397385070267,0.120925828408237,0.547840652513706,1,1,0,41.5296619519853,18.3467556155755,0.0795611579937231,0.381160959606167,0.188925596691331,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.85882646328401,0.43001349766331,0.0984055060585049,0.403807974767406,6.06352412094563,1.30621341820037,0.0631324392156041,0.0698348009637742,5.01746018035175,0.11549083771209,1.33195059110382,0.192611481334511
