"country","sex","age_init","discount_rate_annual","perc_start_bipolar_depression","perc_start_bipolar_manic","perc_suicide_depression","perc_suicide_anxiety","perc_suicide_bipolar","RR_suicide_depression","RR_suicide_bipolar","RR_suicide_anxiety","n_bipolar_episodes_annual_depression","n_bipolar_episodes_annual_manic","duration_bipolar_depression","duration_bipolar_manic","duration_depression","n_dep_episodes_lifetime","Pr_remission_anxiety","Pr_anx_ever_anx","Pr_dep_also_anx","Pr_develop_anxdep_same_time","Pr_anx_also_dep","daly_w_bip_eut","daly_w_bip_dep","daly_w_bip_man","daly_pr_dep_mod","daly_pr_dep_sev","daly_w_dep_mild","daly_w_dep_mod","daly_w_dep_sev","daly_pr_anx_mod","daly_pr_anx_sev","daly_w_anx_mild","daly_w_anx_mod","daly_w_anx_sev","OR_suicide_prevention_3mo","OR_suicide_prevention_12mo","Pr_receive_suicide_prevention","RR_suicide_after_self_harm_ages_10_to_17","RR_suicide_after_self_harm_ages_18_to_24","RR_suicide_follow_up_self_harm","Pr_hospitalized_self_harm","Pr_hospitalized_receive_prevention_self_harm","RR_anxiety_prevention_immediate","Pr_receive_anxiety_prevention","RR_depression_prevention_immediate","RR_depression_prevention_3mo","RR_depression_prevention_9mo","RR_depression_indicated_prevention_immediate","RR_depression_indicated_prevention_6mo","RR_anxdep_prevention_immediate","RR_anxdep_prevention_3mo","RR_anxdep_prevention_9mo","HR_bipolar_depression_treatment","Pr_receive_bipolar_treatment","Pr_receive_anxiety_treatment_any","Pr_receive_anxiety_treatment_internet","Pr_receive_anxiety_treatment_individual","Pr_receive_anxiety_treatment_group","OR_remission_anxiety_treatment_group","OR_remission_anxiety_treatment_individual","OR_remission_anxiety_treatment_internet","Pr_receive_depression_severe_treatment","OR_remission_depression_severe_treatment","Pr_receive_depression_mild_treatment_any","Pr_receive_depression_mild_treatment_internet","Pr_receive_depression_mild_treatment_individual","Pr_receive_depression_mild_treatment_group","RR_remission_depression_mild_treatment","RR_relapse_depression_treatment","val_of_health_mod","Pr_reduce_edu_adv_bipolar","Pr_reduce_emp_bipolar","Pr_reduce_productivity_bipolar","OR_not_finish_inter_depression","OR_not_finish_inter_anxiety","Pr_not_finish_inter_anxdep","Pr_miss_work_depression","presenteeism_to_absenteeism_ratio_depression","Pr_miss_work_anxiety","presenteeism_to_absenteeism_ratio_anxiety","Pr_reduce_productivity_anxdep"
"'Ethiopia'","'Male'",19.3752303197281,0.0260098302844772,0.187402830777782,0.265335016410723,0.52699119052521,0.0736194283643972,0.0911294542492854,13.1016510975899,3.70444763209853,3.21585669639958,0.994839077160387,0.970271013494106,5.50626484930249,3.67135170720161,7.39459748588796,6.41546158529228,0.00914898940816397,0.0164433101436664,0.434934539327115,0.190264115151234,0.723684775409392,0.0407284788767665,0.309251190544827,0.604640124031753,0.19642185393775,0.184542848397823,0.161126302710505,0.328104093756655,0.673680356379754,0.243860032392684,0.146296556206982,0.0264046512114127,0.1220738001078,0.448499893446118,1.30236402835799,0.376178759637195,0.226778396451464,35.812494551247,15.7817027387002,0.517183124055312,0.410475393456662,0.158044668354212,0.82921236475078,0.286837646754555,0.350213000294215,0.436994748531245,0.619411851098043,0.233142476087856,0.321487410771468,0.543669469493318,0.403387532908219,0.436607176714747,2.33799120170386,0.139381229075776,0.161322583688875,0.0684410326788027,0.0757411505157843,0.883945310132894,7.32075272947273,2.16539682585654,6.08962329419975,0.12618202694531,3.60962567003036,0.145700450450838,0.13288026354703,0.056279473130186,0.789833959180861,3.72781717631656,0.71783017631311,0.930833093536909,0.370725761708514,0.128093665376484,0.234858700935729,5.74247068563466,1.62406942594764,0.0682748985904491,0.0722812070840738,7.5152133624313,0.0482270149735092,0.192356258167478,0.640918270927617
"'Iraq'","'Female'",16.4623573380755,0.0328736671607133,0.163886839244219,0.182162409453915,0.513922038873269,0.0847098636287069,0.0549935122417167,14.3894739018194,4.56108813494535,2.49039568208882,0.94060949888997,0.958155980653356,4.45573090601881,4.14020415124265,7.89290663746418,7.6532557899886,0.00448256890498817,0.0381750686271513,0.32123623787835,0.183565269539663,0.721817950327744,0.0262722603153669,0.328130896572936,0.446910187185607,0.185252766679503,0.0988124036743547,0.132444940493639,0.338760426876585,0.699933978411468,0.264367491707865,0.173612249812354,0.0351281233894454,0.163598714139434,0.60511045757148,0.644312229399866,0.389137265791298,0.11585169497252,36.240852635016,16.4185567358853,0.0906601909483601,0.378326828343599,0.168021525593609,0.12892279435067,0.132761071246995,0.515578754111082,0.407825020596319,0.55173733522787,0.56472631627531,0.48789634999316,0.475494637190399,0.314956005563234,0.567014364989658,2.16500937291631,0.20449919852967,0.322629160951102,0.54920959735031,0.564638162858092,0.133477548747365,4.77872729957412,3.0829655442489,7.62154013870778,0.241807585736914,3.17754323178528,0.289861232843881,0.362819473723582,0.0664580300058575,0.483645503604057,2.64240993737875,0.735781952867564,0.948478173284351,0.356772673725751,0.13024129884655,0.734716652729549,4.06527879257947,1.42582242619926,0.289169687212083,0.0662685427373975,8.60649903563453,0.0700516552718634,0.514609956546997,0.451194533028451
"'France'","'Female'",12.5869321264327,0.0281164359023143,0.246405306177319,0.168334076052719,0.424331761124093,0.0971441262135587,0.0665652321243554,15.9755646352976,6.74558017361059,2.29856367153026,0.972587688044654,0.951569962021839,3.07570750227872,1.58605638157371,8.04623935635563,7.21873382439991,0.00938029717287008,0.0314287649432372,0.55725339580479,0.224269140414283,0.675967168226197,0.029309382327126,0.322087749514592,0.39988742299955,0.216879231250391,0.122558236999883,0.148049138448247,0.428913935254045,0.554608645343901,0.275828858354674,0.178822534327703,0.043804626832311,0.124969464874662,0.535797192644713,0.543444152965961,0.872485206650032,0.166266348766269,60.4143713160585,23.8638040049982,0.0938947272078473,0.437381468632632,0.345144947219892,0.193464100680301,0.255515779897194,0.66119423018214,0.403121496181649,0.455629810356339,0.603419719982624,0.315107107256985,0.33215898109282,0.296407730931568,0.465774608451561,2.49705760925557,0.416863322302941,0.193476236372693,0.047794871302435,0.130063899808339,0.424860163168424,5.5815483292654,4.61527656671769,7.40121928091636,0.21354040078878,2.23332211723162,0.186896602045544,0.332893145909658,0.233045042368627,0.247684550168809,5.64920797285935,0.457463856380789,0.95293106332224,0.300971517240501,0.0512877144741186,0.610654451162554,4.65626276753471,1.49217043118654,0.486149216739265,0.0146449583727993,10.5455330501979,0.035282889218606,0.258258002821744,0.615046473142203
"'Egypt'","'Male'",15.1072979118908,0.0283174441027758,0.204664525506621,0.220726012020411,0.383855717446634,0.0379094701936356,0.0401953114962969,27.4847448866327,5.18373304401903,4.22392399256952,0.934656599194944,0.875228973463136,4.89121840385375,4.92142198052516,8.06577238859877,6.20944717779346,0.0041631441359491,0.0132147809000238,0.408664752867859,0.173890219137343,0.53800013408442,0.0451581118940949,0.301285256030744,0.442369726643341,0.219738873515404,0.0935772159337051,0.160504279006617,0.430167006799037,0.64746603310302,0.275058407889346,0.161351580040673,0.0284209014446352,0.132932918353984,0.499747306539242,1.67464022390316,0.426247043678291,0.130491740841705,45.9656814175734,20.3890833790071,0.140766931083107,0.393865881786556,0.256928231936593,0.36615414804879,0.186606360110835,0.482420593866223,0.304381725133835,0.414457670261297,0.177129765298736,0.217495191366591,0.530809481219119,0.362839466101494,0.558560150585013,2.73363719284481,0.242133186829863,0.274906995810828,0.151208470195278,0.238588067278109,0.345770276816176,10.4235944465754,2.63040356721455,5.71695920109736,0.268074199894546,2.79069128348346,0.285336799994683,0.3555269403029,0.276096449673585,0.288708943761163,4.13236631784773,0.496152978052551,0.92434905449464,0.298577325027308,0.100091122781256,0.421630783474538,3.28134705265122,1.22294090963811,0.0110136830514166,0.0575213755369856,7.28222398404547,0.154545805539141,0.684980845173008,0.460108446811329
"'Germany'","'Male'",13.5227634356357,0.0199398815429576,0.226404380926937,0.213637257452756,0.406968895998875,0.0546801563633382,0.0290377347285881,25.524830260601,8.28764779865108,3.69164549366916,0.922350332833698,0.892508237306664,5.05659087894637,5.19376201484567,7.79986163559386,7.30682699871126,0.00184238978269753,0.0268308164690452,0.546439064220409,0.174546268188755,0.551806453875394,0.0355666485094546,0.33096212478133,0.428873302007879,0.220717482690174,0.120924340938955,0.118417771984899,0.336667013424778,0.711730987768405,0.259227724137436,0.175277999946003,0.027170736889534,0.154975492565757,0.633260097291621,1.23670542361213,0.453004148247498,0.280824227861268,33.4984096936253,16.5423925479097,0.0418126444156175,0.393187912187235,0.358338518295653,0.184886528475372,0.198553418195934,0.379197512125465,0.335700492430349,0.474940641902729,0.394577030745473,0.209917646066423,0.311057502002586,0.461502563448167,0.577575939363447,1.58382340357097,0.288379108853628,0.22018340073858,0.518404249951718,0.220927263594432,0.393544342338354,5.1551266295893,5.76102321266016,8.07050882262043,0.25139554152105,3.29845172921129,0.121153729690927,0.192755797579179,0.753168723880364,0.386227487363985,4.16140514424539,0.510476879741994,0.832541744109514,0.359838328420539,0.0599292600879143,0.760444114820566,1.97168763689924,1.72285555228985,0.0076285393087143,0.0323650582536818,6.57554523281666,0.00575407568469252,0.10234577927135,0.280435135745685
"'Argentina'","'Female'",14.4674950235989,0.0208141887949875,0.267641518021841,0.248514681920866,0.441803759465794,0.0873099654619347,0.0489108480202036,12.2050510888563,4.05180532719009,2.06867504063781,1.06513434527311,0.914405455121053,5.44282449951899,4.83032974699604,7.6337615437506,7.59206217077311,0.000353827960411145,0.0159957138575151,0.530524060705792,0.145393268176491,0.639232206594659,0.0233668434844451,0.391185716522385,0.408867047057287,0.193422537723164,0.127734908655901,0.155865443987465,0.381449572116758,0.56947505111322,0.280636519170727,0.197120203621943,0.0394094253657308,0.127036701023341,0.556752017832433,0.903596779771723,0.481099781542571,0.329417308411786,33.24912157027,15.0179043083784,0.184775338334341,0.442420662002824,0.138141612027593,0.537209176396946,0.19065531220644,0.450463039043411,0.260137927723114,0.473422582146103,0.331293299313128,0.201364054658751,0.421647016129334,0.286442393644866,0.52739844186379,1.07218708115049,0.14639744054529,0.314658372583362,0.509041506050853,0.451652958749616,0.227169089781482,12.0914386331665,2.23062367923745,5.43580701020536,0.180734925213861,2.82579247012805,0.379555660203295,0.446915169315551,0.495796945506498,0.281335352843054,5.37519383011906,0.597786471217305,0.941400871527319,0.283372456907252,0.0994557691203955,0.41489771457389,5.197748884486,1.49681878213592,0.589191761904462,0.0771827812085313,6.60887851481315,0.167753330728107,1.45801674381289,0.504389406683502
"'Russian Federation'","'Male'",10.3680381984217,0.0263176359489929,0.301329320926916,0.26314673286327,0.45433335937053,0.04637263187664,0.0882188054911787,22.9609118261379,7.10315533233537,2.25275036739362,1.03962202860609,0.953717145715673,4.00842948083804,3.44124335377812,7.96806807413918,7.56489619478291,0.00197696938398221,0.0186342772514837,0.440488115432857,0.188788538151682,0.642773864799966,0.0259130884093697,0.419380566293872,0.500205938434975,0.206637985854615,0.137109210123349,0.150057781298996,0.493963213593246,0.683374996965485,0.270233403844047,0.17557032134344,0.0375736133275111,0.135996699526292,0.458999405771181,0.726814540957659,0.43873445397182,0.109170288638807,45.3353518960871,16.6833565553722,0.0586133703971883,0.376298258744649,0.217728139529466,0.475795800109871,0.163313770118436,0.430598430846091,0.322835229458041,0.319987705882473,0.229889367338482,0.313124657135257,0.486229350433708,0.401706685897764,0.434249618124198,1.63147741107738,0.149970649241177,0.254878766739627,0.385662331817902,0.651811585818722,0.121817155472129,8.1502133864129,1.66144668820383,4.68442107565232,0.247823784432061,2.46695831426037,0.365174421171174,0.305057584779406,0.493546836858652,0.340671844306291,5.06250854562368,0.632383582323426,0.969895714464304,0.392577073886512,0.111640593667991,0.545486374597531,1.47242310708137,1.56654014726638,0.3358087381298,0.0683172101829466,5.93833589127404,0.142052496117915,0.245470820186411,0.360301459486786
"'United States of America'","'Male'",13.6748004918685,0.0405857844996419,0.223887207500888,0.258184546792746,0.456740585321574,0.0763459561383973,0.0554878360003355,32.5137134959432,7.01616844719978,2.33001312665705,1.03542471216637,0.858966996344999,5.41060424765961,2.49848264895784,7.41172568013401,7.16418420109485,0.010231941926661,0.0101131160650136,0.418271191463434,0.200123742870628,0.328149244347335,0.026633910287944,0.359844813588178,0.444759514435583,0.217932794785644,0.0897409899896981,0.166222832305889,0.473237066818232,0.730632463044602,0.250305357247236,0.196508336221351,0.0237732146061997,0.124119652245153,0.637806698895018,0.583050001628474,0.455973688182695,0.360635779111692,35.5634833769894,15.2148157962324,0.109586914312562,0.399019189346774,0.230801557043985,0.225576698150984,0.262726041396675,0.474662417860525,0.359797244886925,0.389674479737939,0.209549435122644,0.361643141537042,0.269385584914506,0.25840989363875,0.495302941451407,1.70441101504034,0.341919460368382,0.295562000867383,0.242243714618691,0.481390836817168,0.328474692860798,5.92608035389531,1.93440622392452,16.1423682616322,0.253824996142154,5.96246350366919,0.214742275966002,0.564363777810312,0.401281611492912,0.0674969434443028,4.97829518490718,0.65406301642302,0.946258518192654,0.414369510438221,0.0364927994529261,0.328561308165081,5.29494459363308,1.60683965350869,0.129675350157465,0.022398703640898,4.78776105524808,0.0164635045272852,1.76992126277247,0.244101589706329
"'United Kingdom'","'Male'",10.5909755205968,0.0435972016747154,0.197573731107509,0.147204472807164,0.367831990099638,0.0665940267448205,0.068358439773506,28.4146474938649,8.52553651957847,2.65077728956088,0.904743094905507,0.971845599525691,5.22622463409887,1.76469759757157,7.46129972946744,7.32750695119089,0.00864312360535613,0.0233388274281952,0.423530083995845,0.2129375382269,0.605311639676243,0.0354319738469478,0.423892168062453,0.508167281072355,0.218998438146944,0.178474145004601,0.156709496715354,0.324420208650538,0.738740637730201,0.241896306502081,0.182214342166258,0.0257116655942592,0.112554881689079,0.553225429118521,0.88543760512383,0.317149022817501,0.134182178806586,33.8918139550369,22.6306233506608,0.0842255885571607,0.415994596376745,0.228971122746646,0.290779964253344,0.183334709731039,0.437753761327245,0.318571188992828,0.433274053478847,0.226219908876734,0.235053605680193,0.42364033242493,0.419661897937587,0.681816991413064,1.25560213226952,0.273155918785555,0.118383308475148,0.409050887337669,0.409491804218537,0.244156053170448,20.0800941391139,6.05250438895714,11.2563153666706,0.163913781932412,2.61892092904629,0.292012806696803,0.472536821438494,0.390679658356521,0.69809504649884,4.0014103461016,0.585733957933184,0.791562255457272,0.320440474061073,0.0610235763690095,0.77739264536649,3.00806690710779,1.55814274155354,0.0477346155276815,0.0424534428049232,6.39131929760946,0.0199413907695084,0.438437441910039,0.639617574096566
"'Uganda'","'Male'",11.6669220530428,0.0116629437523934,0.24441734221952,0.239917234212997,0.413174206524176,0.0715555930057171,0.0326688373742396,16.3584351086177,4.64340019712419,2.31187598685534,0.954148208893225,0.850904484142712,3.89968065283527,3.57670348568261,8.16767384576194,5.54522818396008,0.00563135976065021,0.0252822711749231,0.586539789301616,0.176656888438969,0.521589573002993,0.0319919220345582,0.410256895491042,0.521705139877725,0.190773701932307,0.161931276310786,0.131468374670682,0.384237898799495,0.619129081751176,0.284873109149984,0.172110252335854,0.0263031077326747,0.14816832747791,0.520085508913973,0.701796029349233,0.829398394630394,0.284908166136355,57.303664098007,21.4288994401254,0.259968529598052,0.408583787017964,0.30812633172259,0.13828225805293,0.216888468943416,0.576719613691843,0.393427497034522,0.539283693951841,0.402686033529412,0.383734579764471,0.405634626575273,0.388473818606652,0.454721385314991,2.00452135324529,0.221603474492864,0.188513241781476,0.0291942544590989,0.162755627107399,0.574333089582056,9.61362597254412,8.41295931874107,14.0224471062533,0.31321426958788,4.83396803099569,0.33471857367458,0.128452525608726,0.0982290226295146,0.901068502198355,4.09663432450326,0.542873375773459,0.981824108647151,0.472781409392668,0.129347374225311,0.242048882520758,3.66716366897567,1.34303399678632,0.118504484931797,0.0453176007125017,6.89026352029394,0.0620906832155861,0.686352894107295,0.331977517313237
"'Philippines'","'Male'",15.4834015582688,0.0203750419818278,0.303767210660759,0.216879133103876,0.391668539091551,0.104106312799963,0.0483130240859675,20.1405180791737,4.33562988473933,3.70623504277691,0.864714538539043,1.01569939609534,3.36276658875626,4.2544579840242,7.50496528191558,7.71316322105841,0.00725962516890665,0.0196635498914857,0.527603428470023,0.183739223982586,0.589422890714834,0.0252967048462604,0.342069501815725,0.490219001091446,0.206290693428146,0.095310141613822,0.134733022414475,0.451436957303875,0.681589456512784,0.265735506846539,0.166471801283652,0.0275614450327277,0.132585846911869,0.412642072028056,1.17252642487277,0.40934187874958,0.140123725539744,39.1508895984054,24.0424320377469,0.171054162161037,0.403957411328584,0.280887072576554,0.219594790601386,0.108779456494381,0.307147408479977,0.296933345248048,0.496365928498187,0.240543321920393,0.51444320229276,0.321943565232864,0.311256202320466,0.48867886160233,2.93141556476414,0.119083326272723,0.138288712003475,0.171967092525294,0.166191052149819,0.597881705779523,6.48525866401647,1.06452666252396,6.51315781576916,0.16107500730908,1.87330545250287,0.182408149904804,0.160747410365645,0.214085524073461,0.54062727584418,3.6929829760853,0.569601380432512,0.74045714374784,0.216872642499817,0.0872111706497488,0.290308934126515,2.2024486187222,1.63293829441408,0.248299785793188,0.0508273649932247,4.03994647526638,0.0868162655593801,1.03064491484469,0.608839736388576
"'United Kingdom'","'Female'",13.0219823201187,0.0387459541951476,0.343843283929951,0.181102349835543,0.411331604359824,0.0882166939545174,0.0660558477618989,27.9799331337153,3.46825238245093,2.57481469536775,0.944297504291664,1.00883371937253,5.17437376919657,2.01016736713812,7.96152687994401,6.71565025902331,0.0137807093530366,0.0201236039055121,0.461370894959256,0.159196999242148,0.627810746527365,0.0400755859657909,0.472273657752423,0.528900683664,0.175428185929352,0.143602750521155,0.186218316437882,0.339518566127964,0.656657106633884,0.259664588775334,0.163092858643677,0.0412544755248202,0.130967314899224,0.482362829349963,0.644837162304007,0.442188838696321,0.317078924920537,54.8265826716111,19.189712118921,0.0202532146347858,0.431705958536887,0.270031102124759,0.256249137648412,0.134341457005163,0.316203664458445,0.353430713251358,0.46953697082403,0.242941102275078,0.22585292963009,0.359120087926188,0.293504365744093,0.490998008466451,3.12648775176346,0.128697951110179,0.251400483977381,0.494373734185612,0.616537895435025,0.788407144815535,7.67765967389097,4.5762703667394,4.0260274548888,0.211439354689645,4.04778147992442,0.33127293917664,0.27977578824001,0.0516726871046762,0.648168979995395,4.23984599307504,0.48800684035068,0.772647126169271,0.20872767980589,0.0264829168598089,0.163484481896739,3.49990324778272,1.05564309076144,0.21410193486902,0.0283015988981933,2.56307389818493,0.0438251953651028,0.23985614914301,0.259151718003484
"'India'","'Female'",16.5611185904592,0.0274498367987617,0.322750938038583,0.198824895344969,0.415223510673414,0.067494547496572,0.0339170139496973,18.257855123346,5.99457510215498,2.21531695096237,0.96568130271086,0.912757872540857,4.65331974951669,3.19488501101618,7.72364748483182,7.67745888098337,0.0066053547161609,0.028051718159286,0.364302006619196,0.205619085754714,0.432070357310211,0.023839710980063,0.367994887888729,0.38527994472193,0.196548627967132,0.175808167694398,0.119266808478415,0.332679111915471,0.6605356557531,0.279442513579217,0.150463636987902,0.0331397385070267,0.120925828408237,0.547840652513706,1.18441350688404,0.422413144411367,0.378244731859702,41.5296619519853,18.3467556155755,0.0795611579937231,0.381160959606167,0.188925596691331,0.450560402788034,0.332166899704033,0.344212681080557,0.370519893074985,0.424299883797668,0.304119892000217,0.430185410865719,0.415889514988577,0.58525394814231,0.570417058466887,1.54102328381756,0.246923729246637,0.231455453323567,0.10469716067942,0.0957802626380261,0.922673164277723,7.27569920435513,1.85036131333169,2.22793892599842,0.154829620880168,3.04893538827527,0.206710068639831,0.131317330059693,0.102198063846925,0.901304721312377,3.76794437636903,0.627674502909086,0.85882646328401,0.43001349766331,0.0984055060585049,0.403807974767406,6.06352412094563,1.30621341820037,0.0631324392156041,0.0698348009637742,5.01746018035175,0.11549083771209,1.33195059110382,0.192611481334511
"'Sudan'","'Female'",11.2775698953541,0.0289073122344507,0.286282755449787,0.225065485142984,0.47725968802324,0.0632371435939881,0.0812751827177022,17.9822378892785,9.2482260651461,2.906781888018,0.948158537042973,0.797359013321435,5.03640613802847,1.87465136366709,7.99096912282785,6.88531125642797,0.00714890093402024,0.0279484890896395,0.361127789323803,0.180695835325025,0.734428571395458,0.0382436380361646,0.436363279747082,0.498629760049977,0.188581726124632,0.102756930254096,0.159471331141267,0.392040875181826,0.615024243108222,0.252555021878815,0.167479649787975,0.0201838167480189,0.114356517878516,0.507200595556151,0.814687939724369,0.597441627092799,0.272497939540108,45.1829513212503,19.5669056634193,0.158002612408231,0.406620298350328,0.203597719174425,0.0856992651126685,0.158082158143907,0.442623333177404,0.401870712056946,0.372771011406374,0.288121402942084,0.25983636245831,0.459066964934461,0.33515311387726,0.585241035316275,2.64861028547472,0.225342207049182,0.151469443393845,0.0736385810440946,0.165779019981668,0.700053717195354,8.0746792216376,2.41576305873251,4.76256952607875,0.289213150857432,3.47682218254339,0.219279874701891,0.167722841795567,0.197156768284905,0.798300271650274,3.12817624787082,0.708367815455839,0.965044863598209,0.375340541522379,0.151674960322505,0.382075468779076,6.36350979965146,1.41036498117882,0.30262064737726,0.0618435908505847,7.31118511558646,0.0887299320460188,0.210444588846409,0.204660577980209
"'Russian Federation'","'Male'",14.1002193622757,0.0332330081631054,0.239916777100137,0.236238490125305,0.298198555884845,0.0585654936599917,0.0350425098575885,14.0774919468671,10.9838496009408,2.0138453343627,1.00253067104482,1.05077845381742,3.93327238466444,4.14660668678659,8.01724300952299,5.3630710659874,0.00113655155633253,0.0142780591689791,0.389098113053259,0.231910951238836,0.500969108294345,0.0249851774431691,0.499876625294573,0.423400346271722,0.195297683444551,0.101151270362955,0.157869619759291,0.406696485671288,0.706763040393864,0.245641588536431,0.155171907824005,0.0281432033038917,0.164043090445731,0.46802079735835,0.525455072444062,0.36275036565655,0.119348380832179,53.1044169346785,18.6751101618925,0.228331359538749,0.379773963399474,0.120630023391786,0.16094383415981,0.173974060450549,0.800366324010674,0.473258027704841,0.461002773264217,0.549503796377722,0.563024513348985,0.274541263178284,0.421385070362336,0.52152276910274,2.19941854978111,0.251993081376487,0.261633588487007,0.188182083846557,0.478825440784858,0.316866699122086,13.9471398019275,5.83391741286223,6.34105939843547,0.355469506978924,3.26301220921171,0.234990769538917,0.422603674435162,0.473287634208804,0.412127255577488,4.28487985155072,0.331301138450112,0.985818048210026,0.358656128039301,0.0326381248779075,0.00318786583142355,2.64779536266193,1.37798050152588,0.261652832029465,0.0781100227851207,6.18085388779954,0.101279165343161,3.183115155777,0.557767651459472
"'India'","'Male'",18.1624147145078,0.0244680135264685,0.293953117241243,0.217557196502702,0.443427326372382,0.0732744156434334,0.0516252385870239,20.9861995593395,3.27995361314663,2.82332689217284,1.02290928668052,1.04837243880188,4.56955426991541,3.49097251836716,7.65060774564689,8.53121119119718,0.00492825651311951,0.0372713941282341,0.352947148125224,0.172850256435336,0.592869015371022,0.0432229810957513,0.440805745906658,0.517725334061093,0.21014810396968,0.125414891475592,0.183335919433118,0.424240686200461,0.645235769080595,0.268401730516347,0.19884574622695,0.0297645285286781,0.106052473158959,0.594042640778211,0.897392525301032,0.569383789370862,0.278119307764832,49.6822703701851,19.824945998207,0.201543494160563,0.42394569848083,0.187130589796091,0.214312775641695,0.276171348501023,0.416047856176392,0.260704777819955,0.565340628253299,0.151733227056043,0.24064111604249,0.302888973651083,0.364720326877216,0.474659801637365,1.56630111340129,0.196276258009761,0.199511497269334,0.139739185125838,0.144920469022347,0.865375276632781,7.16214051675993,3.93852176735028,3.94999816180482,0.150377285890687,3.96213845694334,0.115245436981671,0.0912102982998277,0.125489921312205,0.704477636301195,4.29013887381314,0.810448685410916,0.973721186924194,0.292210259918596,0.0579008019111797,0.0708106375066564,2.63179836534771,1.28624855211134,0.291185792209704,0.0565576170820937,8.46742700956098,0.0853943847239977,0.651422765669166,0.384594383520069
"'Pakistan'","'Female'",17.1439684757963,0.0214158426483493,0.259359649567021,0.204880534086032,0.483930544502938,0.111907939299373,0.0297754900017568,18.3357063669189,5.90773077332461,2.3523151815242,0.973056392005637,0.845621736113778,4.32728977354061,2.9785950851422,8.27059315374999,7.98249519022202,0.00610968427279329,0.0271129975741073,0.380978642752916,0.204245442864572,0.826147160369977,0.0324279922666371,0.363677859647493,0.374819146116996,0.201874746913016,0.0871384583677949,0.120491564132737,0.367079662962032,0.585737116522995,0.281247528634641,0.165155652833119,0.0303236273518469,0.156135468197149,0.466799457824823,0.579244074107146,0.288864514152877,0.26022104672671,56.0172894320185,29.2917667488582,0.018379796101864,0.430543744231162,0.175336278376247,0.273089558710451,0.253595365884865,0.543158305495173,0.325128155104965,0.330821367340642,0.376137394322527,0.378234175863315,0.390944116370299,0.356066899160203,0.581137439807393,1.50178543750851,0.174333512756057,0.17256124506481,0.107544137012052,0.0939947108506336,0.727563828241761,10.0722729539458,1.90685885446568,5.09724538857349,0.324740808736845,3.75182038118528,0.242451731528819,0.0479943825170266,0.101608891623258,0.724183928336933,2.21256554250922,0.69204202178591,0.775443589413239,0.271768357417454,0.115061005176954,0.581946005967911,12.1820873984621,1.40244093848368,0.145605739359315,0.0762789689288438,6.02202765090512,0.121761456146625,0.0601749544706783,0.430909358902974
"'Mexico'","'Male'",14.0418869535672,0.0439603424930701,0.200529460492809,0.179336347274486,0.4669804629719,0.0750237945877793,0.0422841599034929,10.4631809447496,3.96884043400203,3.06554063750894,0.893019305684543,0.965614707920309,5.10894191554758,3.67717126573746,8.14040962970008,7.2767639616476,0.00641913655489389,0.0149596296964086,0.533666678342834,0.179795331415394,0.563960921430384,0.0288265404945126,0.334192066819786,0.555396025956766,0.178163939073539,0.0914713048127841,0.149337877353343,0.433699275485912,0.581233039589319,0.293748505562689,0.154083077170299,0.0319965673305787,0.151752336692304,0.489896198073426,0.773089514135293,0.327742286026129,0.154627640101727,37.7281952788797,17.9996751530619,0.162407137804599,0.407961512306833,0.181872516550886,0.155406682476334,0.360901234602495,0.393362340191813,0.41348114031273,0.562672898345645,0.388276587407261,0.288772237589128,0.386213059990927,0.340209390782888,0.561982513852433,1.31398400633193,0.364075835236034,0.349970114512387,0.475408201862784,0.341394119272296,0.169607536603114,15.0377704006918,6.59601651120888,7.50098887734271,0.305218120271879,5.35530533438992,0.161572708568247,0.483934231093004,0.377576764082573,0.0972411734705747,4.81841657914808,0.502813710071861,0.955400890339554,0.397689741268525,0.143771837308095,0.848268887596205,2.28217291843783,1.5385816714086,0.360119775621743,0.0743565636322152,4.56930638264968,0.121122367784772,2.65660923166813,0.704794326345423
"'Italy'","'Female'",16.2512697421713,0.0459510927834719,0.241775643035767,0.246171207917351,0.550916674364299,0.0888514185338897,0.0588033598636866,45.2767963367049,7.79648407451807,3.15429111782687,0.979861258914327,1.03661859172192,4.94409764239801,2.84420905421281,7.73466022766477,8.19100026076365,0.0038730224438674,0.0242991762910537,0.415902390660493,0.191456349230944,0.46043249694814,0.0330004705389108,0.373195538753879,0.524510720291485,0.186431707331742,0.0782299480529871,0.150389358814311,0.363607677840893,0.61602886735943,0.262311140172776,0.158699344823075,0.0347721173246987,0.131975610792647,0.584182374653831,0.35353442591395,0.469564974507227,0.231475586818033,40.5453274221354,25.1924215793572,0.0333656827441959,0.413002911711893,0.233477800466575,0.197746932626552,0.219706351167526,0.390607050057914,0.380676412690841,0.613708984460457,0.544810711261887,0.323757109199,0.363161408805065,0.306991851400966,0.507839453344953,2.38275873102593,0.28203757951652,0.17974949513008,0.314393701079138,0.373133579572897,0.215609179594484,5.54523867883345,9.82940176708514,9.97643363542347,0.334180230370255,3.55715308396833,0.276261153173413,0.636281943094542,0.486851113630927,0.182290910312847,2.98920742399849,0.594797776197725,0.989825174567782,0.336288295107229,0.02557232632875,0.15079272437375,3.1659221451371,1.51312878402875,0.164280347365479,0.0198725684818904,10.3724281420901,0.0542309441391231,2.18477799803557,0.413432670029887
